LEAGUE,DIVISION,TEAM_NAME,SCHEDULE_LINK
CPL,Girls U14/15 Division 1,Campbell Soccer Club (CSC) CampbellSC U14G Hildebrand,https://system.gotsport.com/org_event/events/55642/schedules?team=4175570
CPL,Girls U14/15 Division 1,Cincy SC Cincy SC G12-13 Orange,https://system.gotsport.com/org_event/events/55642/schedules?team=4189149
CPL,Girls U14/15 Division 1,Campbell Soccer Club (CSC) CampbellSC U14G Clark,https://system.gotsport.com/org_event/events/55642/schedules?team=4175564
CPL,Girls U14/15 Division 1,Northwest Cincy Soccer Coalition Northwest Cincy SC G12/13 Phoenix,https://system.gotsport.com/org_event/events/55642/schedules?team=4190406
CPL,Girls U14/15 Division 1,Clinton Massie SAY Premier Clinton Massie Premier G12,https://system.gotsport.com/org_event/events/55642/schedules?team=4091890
CPL,Girls U14/15 Division 1,Fairfield Optimist Soccer Club FOSC G12/13 Premier,https://system.gotsport.com/org_event/events/55642/schedules?team=4324102
CPL,Girls U14/15 Division 1,Cincinnati United Soccer Club CUSC GU14 North Yellow,https://system.gotsport.com/org_event/events/55642/schedules?team=4160063
CPL,Girls U14/15 Division 1,Ohio United FC Ohio United FC G12 Evolution,https://system.gotsport.com/org_event/events/55642/schedules?team=4192683
CPL,Girls U14/15 Division 1,Campbell Soccer Club (CSC) CampbellSC U14G Hildebrand,https://system.gotsport.com/org_event/events/55642/schedules?team=4175570
CPL,Girls U14/15 Division 1,Cincy SC Cincy SC G12-13 Orange,https://system.gotsport.com/org_event/events/55642/schedules?team=4189149
CPL,Girls U14/15 Division 1,Campbell Soccer Club (CSC) CampbellSC U14G Clark,https://system.gotsport.com/org_event/events/55642/schedules?team=4175564
CPL,Girls U14/15 Division 1,Northwest Cincy Soccer Coalition Northwest Cincy SC G12/13 Phoenix,https://system.gotsport.com/org_event/events/55642/schedules?team=4190406
CPL,Girls U14/15 Division 1,Clinton Massie SAY Premier Clinton Massie Premier G12,https://system.gotsport.com/org_event/events/55642/schedules?team=4091890
CPL,Girls U14/15 Division 1,Fairfield Optimist Soccer Club FOSC G12/13 Premier,https://system.gotsport.com/org_event/events/55642/schedules?team=4324102
BPYSL,Male U11 - U11B Buckeye State,Madeira FC Madeira FC B2016 Orange (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4215224
BPYSL,Male U11 - U11B Buckeye State,Ohio Galaxies FC Metro FC U11 Boys Rapids (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4192262
BPYSL,Male U11 - U11B Buckeye State,Cincinnati United Soccer Club CUSC BU11 Premier West (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4182159
BPYSL,Male U11 - U11B Buckeye State,Kings Hammer Cincinnati KH Elite Cincinnati BU11-2 (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4119028
BPYSL,Male U11 - U11B Buckeye State,Cincy SC Cincy SC B15-16 Premier (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4143749
BPYSL,Male U11 - U11B Buckeye State,Cincinnati United Soccer Club CUSC GU11 Premier Gold (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4183722
BPYSL,Male U11 - U11B Buckeye State,NWC Alliance Soccer Club NWC Alliance 2034 Boys Elite (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4295537
BPYSL,Male U11 - U11B Elite 1,SouthStars SC SouthStars SC B15/16 Elite (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4096373
BPYSL,Male U11 - U11B Elite 1,Greene County Cosmos GC Cosmos B2015/2016 Green (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4134749
BPYSL,Male U11 - U11B Elite 1,Cincinnati United Soccer Club CUSC BU10 North SM Aberdeen (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4184473
BPYSL,Male U11 - U11B Elite 1,Cincinnati United Soccer Club CUSC BU11 South Elite I (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4228101
BPYSL,Male U11 - U11B Elite 1,Academia De Futbol Ole Academia Ole 15/16 Black (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4231824
BPYSL,Male U11 - U11B Elite 1,Cincinnati United Soccer Club CUSC BU10 South Argentinos Jrs (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4228098
BPYSL,Male U11 - U11B Elite 2,Cincy Galaxy SC Cincy Galaxy 2016B Navy (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4192823
BPYSL,Male U11 - U11B Elite 2,Dayton Futbol Academy DFA 2015/2016B Gold (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4177431
BPYSL,Male U11 - U11B Elite 2,Cincinnati United Soccer Club CUSC BU11 North Elite 1 (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4184610
BPYSL,Male U11 - U11B Elite 2,Ohio Galaxies FC BSA Celtic U11 Boys Blue (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4190607
BPYSL,Male U11 - U11B Elite 2,Fairfield Optimist Soccer Club FOSC Lebanon Warrior Premier B15/16 Maroon (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4211324
BPYSL,Male U11 - U11B Elite 2,STAR Rush Cincinnati STAR Rush BU11 Blue (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4223196
BPYSL,Male U11 - U11B Elite 2,Warrior Soccer Club Warrior SC B15/16 White (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4238237
BPYSL,Male U11 - U11B Elite 2,Cincy SC Cincy SC B15-16 Elite (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4224817
BPYSL,Male U11 - U11B Elite 2,Monroe Premier FC Monroe Premier FC U11B (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4137641
BPYSL,Male U11 - U11B Elite 2,Dayton Futbol Academy DFA 2015/2016B White (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4177415
BPYSL,Male U11 - U11B Elite 2,Kings Hammer Cincinnati KH Elite Cincinnati BU11-3 (KY),https://system.gotsport.com/org_event/events/54982/schedules?team=4119038
BPYSL,Male U11 - U11B Elite 2,FC Storm FC Storm BU11 Premier 1 (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4172515
BPYSL,Male U11 - U11B Elite 2,Ohio Galaxies FC BSA Celtic U10 Boys White (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4190638
BPYSL,Male U11 - U11B Elite 2,Dayton Kroc SC Dayton Kroc SC B2015/2016 (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4215164
BPYSL,Male U11 - U11B Premier 1,Oakwood United SC Oakwood United - B15/16 Gold (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4090689
BPYSL,Male U11 - U11B Premier 1,NWC Alliance Soccer Club NWC Alliance 2034 Boys Premier (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4100117
BPYSL,Male U11 - U11B Premier 1,Greene County Cosmos GC Cosmos B2015/2016 Grey (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4127012
BPYSL,Male U11 - U11B Premier 1,Kings Hammer Cincinnati KHA Warren County BU11 Blue (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4156348
BPYSL,Male U11 - U11B Premier 1,Club X Soccer Club X Crew U11 (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4161957
BPYSL,Male U11 - U11B Premier 1,Total Ginga Academy Total Ginga Academy U11B (OH) (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4159766
BPYSL,Male U11 - U11B Premier 1,Ohio Galaxies FC BSA Celtic U10 Boys Blue (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4190653
BPYSL,Male U11 - U11B Premier 1,Bellbrook Soccer Association Ohio Fusion SC BU11/10 White (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4191146
BPYSL,Male U11 - U11B Premier 1,Club Ohio Club Ohio Dayton U11B Green (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4183950
BPYSL,Male U11 - U11B Premier 1,FC Storm FC Storm BU11 Premier 2 (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4172678
BPYSL,Male U11 - U11B Premier 1,Greene County Cosmos GC Cosmos B2015/2016 White (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4139325
BPYSL,Male U12 - U12B Buckeye State,Cincinnati United Soccer Club CUSC GU12 Premier Gold (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4184288
BPYSL,Male U12 - U12B Buckeye State,Kings Hammer Cincinnati KH Elite Cincinnati BU11-1 (KY),https://system.gotsport.com/org_event/events/54982/schedules?team=4113992
BPYSL,Male U12 - U12B Buckeye State,Ohio Galaxies FC Metro FC U12B Rapids (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4183386
BPYSL,Male U12 - U12B Buckeye State,Cincinnati United Soccer Club CUSC BU12 Premier West (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4183444
BPYSL,Male U12 - U12B Buckeye State,Kolping SC Kolping SC B33 NLA (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4191450
BPYSL,Male U12 - U12B Buckeye State,Club Ohio Club Ohio Dayton U12B Green (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4091131
BPYSL,Male U12 - U12B Buckeye State,Cincy SC Cincy SC B14-15 Premier (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4143770
BPYSL,Male U12 - U12B Elite 1,Cincinnati United Soccer Club CUSC BU12 South Elite I (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4228107
BPYSL,Male U12 - U12B Elite 1,Cincy SC Cincy SC B14-15 Elite (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4189846
BPYSL,Male U12 - U12B Elite 1,Ohio United FC Ohio United FC B14/15 Rovers Blue (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4177484
BPYSL,Male U12 - U12B Elite 1,Independence SC ISC U12B United Blue (KY),https://system.gotsport.com/org_event/events/54982/schedules?team=4180218
BPYSL,Male U12 - U12B Elite 1,Fusion FC NKY Fusion FC BU12 Green (KY),https://system.gotsport.com/org_event/events/54982/schedules?team=4183012
BPYSL,Male U12 - U12B Elite 1,Cincinnati United Soccer Club CUSC BU12 North Elite 1 (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4184632
BPYSL,Male U12 - U12B Elite 1,FC Storm FC Storm BU12 Premier 2 (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4233557
BPYSL,Male U12 - U12B Elite 1,Academia De Futbol Ole Academia Ole 14/15 Black (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4231821
BPYSL,Male U12 - U12B Premier 1,Troy Rattlers Troy Rattlers SC U12 Boys (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4113774
BPYSL,Male U12 - U12B Premier 1,STAR Rush Cincinnati STAR Rush BU12 Blue (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4223145
BPYSL,Male U12 - U12B Premier 1,Kings Hammer Cincinnati KHA Warren County BU12 Blue (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4156375
BPYSL,Male U12 - U12B Premier 1,Madeira FC Madeira FC B2015 Orange (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4166816
BPYSL,Male U12 - U12B Premier 1,Independence SC ISC U12B Green Titans (KY),https://system.gotsport.com/org_event/events/54982/schedules?team=4180153
BPYSL,Male U12 - U12B Premier 1,Cincinnati United Soccer Club CUSC BU12 North Elite 2 (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4184677
BPYSL,Male U12 - U12B Premier 1,Fairfield Optimist Soccer Club FOSC B14/15 Elite (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4211276
BPYSL,Male U12 - U12B Premier 1,Tipp City Youth Soccer FC Tipp Elite 2014/2015 - Mayer (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4124530
BPYSL,Male U12 - U12B Premier 1,Kings Hammer Cincinnati KH Elite Cincinnati BU12-3 (KY),https://system.gotsport.com/org_event/events/54982/schedules?team=4119463
BPYSL,Male U12 - U12B Premier 1,FC Storm FC Storm BU12 Premier 3 (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4172755
BPYSL,Male U12 - U12B Select Black,NWC Alliance Soccer Club NWC Alliance 2033 Boys Elite (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4096895
BPYSL,Male U12 - U12B Select Black,Springboro Force SC Springboro Force B2033 (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4111902
BPYSL,Male U12 - U12B Select Black,FC Storm FC Storm BU12 Orange (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4166710
BPYSL,Male U12 - U12B Select Black,First Capital FC First Capital FC U12B JH (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4166863
BPYSL,Male U12 - U12B Select Black,Club Ohio Club Ohio Dayton U12B Black (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4184054
BPYSL,Male U12 - U12B Select Black,Dayton Futbol Academy DFA 2014/2015B Gold (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4177476
BPYSL,Male U12 - U12B Select Black,Butler United SC BUSC B14/15 Purple (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4185929
BPYSL,Male U12 - U12B Select Black,Greene County Cosmos GC Cosmos B2014/2015 Green (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4195308
BPYSL,Male U12 - U12B Select Black,Bellbrook Soccer Association Ohio Fusion SC BU12 Blue (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4213463
BPYSL,Male U12 - U12B Select Black,Cincinnati West CWSC BU12 Academy Elite (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4138241
BPYSL,Male U12 - U12B Select Black,Panthers FC Panthers FC U12 Pival (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4266107
BPYSL,Male U13 - U13B Buckeye State,Kings Hammer Cincinnati KH Elite Cincinnati BU12-1 (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4119043
BPYSL,Male U13 - U13B Buckeye State,Warrior Soccer Club Warrior SC B13/14 Elite (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4147109
BPYSL,Male U13 - U13B Buckeye State,Total Ginga Academy Total Ginga Academy U13B (OH) (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4159456
BPYSL,Male U13 - U13B Buckeye State,FC Storm FC Storm BU13 Premier 1 (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4172789
BPYSL,Male U13 - U13B Buckeye State,Independence SC ISC U13B United Blue Wolves (KY),https://system.gotsport.com/org_event/events/54982/schedules?team=4180256
BPYSL,Male U13 - U13B Buckeye State,STAR Rush Cincinnati STAR Rush BU13 Blue (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4223102
BPYSL,Male U13 - U13B Buckeye State,Cincinnati United Soccer Club CUSC BU13 North Elite 1 (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4184687
BPYSL,Male U13 - U13B Buckeye State,Cincinnati United Soccer Club CUSC BU13 South Elite I (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4228111
BPYSL,Male U13 - U13B Elite 1,Cincy SC Cincy SC B13-14 Elite (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4144244
BPYSL,Male U13 - U13B Elite 1,Independence SC ISC U13B United Green (KY),https://system.gotsport.com/org_event/events/54982/schedules?team=4179956
BPYSL,Male U13 - U13B Elite 1,FC Dayton FC Dayton U13 Boys Navy (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4198157
BPYSL,Male U13 - U13B Elite 1,Real Soccer FC Real Soccer FC B2014 (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4226552
BPYSL,Male U13 - U13B Elite 1,Cincinnati United Soccer Club CUSC BU13 South Yellow (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4228118
BPYSL,Male U13 - U13B Elite 1,Alliance Cincinnati SC ACSC Boys U13 Academy Gold (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4192125
BPYSL,Male U13 - U13B Elite 1,Dayton Titans Dayton Titans (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4107571
BPYSL,Male U13 - U13B Elite 1,Fusion FC NKY Fusion FC BU13 Green (KY),https://system.gotsport.com/org_event/events/54982/schedules?team=4183207
BPYSL,Male U13 - U13B Elite 1,Ohio Galaxies FC Ohio Galaxies FC U13 Boys Black 2 (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4191027
BPYSL,Male U13 - U13B Premier 1,Warrior Soccer Club Warrior SC B13/14 Premier (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4092715
BPYSL,Male U13 - U13B Premier 1,Kings Hammer Cincinnati KH Elite Cincinnati BU12-2 (KY),https://system.gotsport.com/org_event/events/54982/schedules?team=4119061
BPYSL,Male U13 - U13B Premier 1,Lakota Futbol Club Lakota FC B13/14 Red (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4145132
BPYSL,Male U13 - U13B Premier 1,Kings Hammer Cincinnati KHA NKY BU13 Red (KY),https://system.gotsport.com/org_event/events/54982/schedules?team=4181077
BPYSL,Male U13 - U13B Premier 1,Cincinnati United Soccer Club CUSC BU13 North Elite 2 (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4189648
BPYSL,Male U13 - U13B Premier 1,Ohio United FC Ohio United FC B13/14 (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4193969
BPYSL,Male U13 - U13B Premier 1,FC Dayton FC Dayton U12 Boys Elite (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4137556
BPYSL,Male U13 - U13B Premier 1,Ohio Galaxies FC BSA Celtic u12 Boys Blue (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4190595
BPYSL,Male U13 - U13B Premier 1,Club Ohio Club Ohio North U13B Green (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4171920
BPYSL,Male U13 - U13B Premier 1,SouthStars SC SouthStars SC B13/14 Elite (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4186354
BPYSL,Male U13 - U13b Select Black,NWC Alliance Soccer Club NWC Alliance 2032 Boys Elite (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4096798
BPYSL,Male U13 - U13b Select Black,Northern Alliance SC Northern Alliance B2014 (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4112518
BPYSL,Male U13 - U13b Select Black,Oakwood United SC Oakwood United - B13/14 Gold (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4133752
BPYSL,Male U13 - U13b Select Black,Butler United SC BUSC B13/14 Purple Cobras (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4134652
BPYSL,Male U13 - U13b Select Black,Greene County Cosmos GC Cosmos B2013/2014 Green (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4163647
BPYSL,Male U13 - U13b Select Black,Ohio Galaxies FC Ohio Galaxies FC u13 Boys Red (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4191068
BPYSL,Male U13 - U13b Select Black,FC Storm FC Storm BU13 Premier 2 (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4172813
BPYSL,Male U13 - U13b Select Black,Dayton Kroc SC Dayton Kroc SC B2013/2014 (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4215140
BPYSL,Male U13 - U13b Select Black,Bellbrook Soccer Association Ohio Fusion SC BU13 Blue (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4187147
BPYSL,Male U13 - U13b Select Black,Greene County Cosmos GC Cosmos B2013/2014 White (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4163799
BPYSL,Male U13 - U13b Select Black,Total Futbol Academy (OH) TFA B2013-14 Premier (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4177839
BPYSL,Male U13 - U13b Select Black,Panthers FC Panthers FC U13 Pival (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4266126
BPYSL,Male U13 - U13B Select Red,Madeira FC Madeira FC B2014 Blue (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4135574
BPYSL,Male U13 - U13B Select Red,Cincinnati West CWSC BU13 Academy Elite (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4142047
BPYSL,Male U13 - U13B Select Red,On Goal Passion FC Passion FC 2013/2014B Gray (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4148153
BPYSL,Male U13 - U13B Select Red,Butler Fury Soccer Club Butler Fury Youth Soccer Club Boys 2014 White (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4161067
BPYSL,Male U13 - U13B Select Red,Kolping SC Kolping SC B32 Orange (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4191494
BPYSL,Male U13 - U13B Select Red,Kings Hammer Cincinnati KHA Warren County BU13 Black (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4191678
BPYSL,Male U13 - U13B Select Red,Kings Hammer Cincinnati KHA Sycamore BU13 Green (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4191760
BPYSL,Male U13 - U13B Select Red,Nationals FC Nationals FC Courage (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4203185
BPYSL,Male U13 - U13B Select Red,Fairfield Optimist Soccer Club FOSC Lebanon Warrior Premier B13/14 Maroon (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4211449
BPYSL,Male U13 - U13B Select Red,Mercury Mercury B2013/14 West (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4219564
BPYSL,Male U13 - U13B Select Red,Fusion FC NKY Fusion FC BU13 Black (KY),https://system.gotsport.com/org_event/events/54982/schedules?team=4183157
BPYSL,Male U14 - U14B Buckeye State,Oakwood United SC Oakwood United - B12/13 Gold (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4091200
BPYSL,Male U14 - U14B Buckeye State,Troy Rattlers Troy Rattlers B13/14 Black (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4113320
BPYSL,Male U14 - U14B Buckeye State,Cincinnati United Soccer Club CUSC BU14 North Elite 1 (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4184692
BPYSL,Male U14 - U14B Buckeye State,FC Storm FC Storm BU14 Premier 1 (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4172863
BPYSL,Male U14 - U14B Buckeye State,Fusion FC NKY Fusion FC BU14 Green (KY),https://system.gotsport.com/org_event/events/54982/schedules?team=4183295
BPYSL,Male U14 - U14B Buckeye State,Cincinnati United Soccer Club CUSC BU14 South Elite I (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4228133
BPYSL,Male U14 - U14B Elite 1,Little Miami FC LMFC U14 Boys Elite (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4135353
BPYSL,Male U14 - U14B Elite 1,Madeira FC Madeira FC B2013 Orange (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4167946
BPYSL,Male U14 - U14B Elite 1,Greene County Cosmos GC Cosmos B2012/2013 White (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4169812
BPYSL,Male U14 - U14B Elite 1,FC Storm FC Storm BU14 Premier 2 (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4172877
BPYSL,Male U14 - U14B Elite 1,Inner Cincinnati SA Inner Cincinnati U14 - Black (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4190882
BPYSL,Male U14 - U14B Elite 1,Alliance Cincinnati SC ACSC Boys U14 Academy Gold (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4192199
BPYSL,Male U14 - U14B Elite 1,Oxford United FC(OH) Oxford United B2012/2013 (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4189129
BPYSL,Male U14 - U14B Elite 1,Total Futbol Academy (OH) TFA B2012-13 Premier (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4167561
BPYSL,Male U14 - U14B Elite 2,Independence SC ISC U14B United Blue (KY),https://system.gotsport.com/org_event/events/54982/schedules?team=4180279
BPYSL,Male U14 - U14B Elite 2,Cincinnati United Soccer Club CUSC BU14 North Elite 2 (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4184695
BPYSL,Male U14 - U14B Elite 2,Ohio Galaxies FC Ohio Galaxies FC U14 Boys Black 2 (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4191092
BPYSL,Male U14 - U14B Elite 2,STAR Rush Cincinnati STAR Rush BU14 Blue (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4223014
BPYSL,Male U14 - U14B Elite 2,Butler Fury Soccer Club Butler Fury Youth Soccer Club Boys 2013 White (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4088728
BPYSL,Male U14 - U14B Elite 2,Campbell Soccer Club (CSC) CampbellSC U14B Chang (KY),https://system.gotsport.com/org_event/events/54982/schedules?team=4175582
BPYSL,Male U14 - U14B Premier 1,Lakota Futbol Club Lakota FC B12/13 Red (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4089946
BPYSL,Male U14 - U14B Premier 1,Monroe Premier FC Monroe Premier FC U14B Thunder (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4128681
BPYSL,Male U14 - U14B Premier 1,Cincinnati West CWSC BU14 Academy Elite (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4141580
BPYSL,Male U14 - U14B Premier 1,Kings Hammer Cincinnati KHA NKY BU14 Red (KY),https://system.gotsport.com/org_event/events/54982/schedules?team=4181081
BPYSL,Male U14 - U14B Premier 1,Fusion FC NKY Fusion FC BU14 Black (KY),https://system.gotsport.com/org_event/events/54982/schedules?team=4183250
BPYSL,Male U14 - U14B Premier 1,Cincy SC Cincy SC B12-13 Elite (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4143855
BPYSL,Male U14 - U14B Premier 1,Dayton Kroc SC Dayton Kroc SC B2012/2013 (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4195552
BPYSL,Male U14 - U14B Premier 1,FC Dayton FC Dayton Boys U14 Navy (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4198335
BPYSL,Male U14 - U14B Premier 1,Fairfield Optimist Soccer Club FOSC B12/13 Premier (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4211225
BPYSL,Male U14 - U14B Premier 1,Olimpia USA Soccer Olimpia USA Purple U14 Academy (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4155629
BPYSL,Male U14 - U14B Select Black,Butler United SC BUSC B12/13 Alliance (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4191856
BPYSL,Male U14 - U14B Select Black,Ohio United FC Ohio United FC B12 Force Blue (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4114738
BPYSL,Male U14 - U14B Select Black,Ohio Galaxies FC Ohio Galaxies FC u14 Boys Red (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4191109
BPYSL,Male U14 - U14B Select Black,FC Dem Kanam FC Dem Kanam U14B (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4239217
BPYSL,Male U14 - U14B Select Black,Springfield Thunder SC Springfield Thunder SC B2013 Navy (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4144833
BPYSL,Male U14 - U14B Select Black,Warrior Soccer Club Warrior SC B12/13 White (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4095021
BPYSL,Male U14 - U14B Select Red,Fusion FC NKY Fusion FC BU14 White (KY),https://system.gotsport.com/org_event/events/54982/schedules?team=4183322
BPYSL,Male U14 - U14B Select Red,Mercury BSC Premier B12/13 (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4092505
BPYSL,Male U14 - U14B Select Red,Kings Hammer Cincinnati KHA Warren County BU14 Black (OH),https://system.gotsport.com/org_event/events/54982/schedules?team=4191753
